transcript_id,item_code,event_type,kind,language,segments,passages,k_passages,qa_status,qa_failures,collapsed,word_total,duration_total,word_k,duration_k,word_q,duration_q,word_ann,duration_ann,word_unk,duration_unk,word_pct_k,duration_pct_k,word_pct_q,duration_pct_q,word_pct_ann,duration_pct_ann,word_pct_unk,duration_pct_unk
37,BR71T1,T,manual,en,54,75,48,pass,,0,5704,5120.61,5436,4854.499749999997,257,261.0202500000026,11,5.09,0,0.0,95.3015427769986,94.80315333524712,4.505610098176718,5.0974444450954595,0.19284712482468444,0.09940221965742363,0.0,0.0
38,BR71T2,T,manual,en,89,96,51,pass,,0,5954,4223.372,4446,3034.5860000000002,704,487.88400000000024,803,698.652,0,0.0,74.67248908296943,71.85220719368316,11.823983876385624,11.55200157599189,13.486731609002351,16.542516264255198,0.0,0.0
39,BR71D1,D,manual,en,290,296,151,pass,,0,7209,4926.159999999999,5954,3837.730000000003,1244,1082.329999999996,11,6.1000000000000005,0,0.0,82.59120543764739,77.90510255452531,17.256207518379803,21.971068743199496,0.15258704397281175,0.12382870227520018,0.0,0.0
40,BR71D2,D,manual,en,147,157,83,pass,,0,6444,4585.28,5933,4014.1999999999985,456,535.3200000000012,54,34.76,0,0.0,92.0701427684668,87.54536255146901,7.07635009310987,11.674750505966946,0.8379888268156425,0.7580780235885268,0.0,0.0
41,BR71T3,T,manual,en,7,19,15,pass,,0,5302,4583.880000000001,2295,2070.75705882353,2996,2507.482941176471,11,5.64,0,0.0,43.28555262165221,45.174765893163205,56.50697849867974,54.70219423668312,0.2074688796680498,0.12303987015366892,0.0,0.0
42,BR71T4,T,manual,en,31,47,31,pass,,0,6603,5588.258999999999,3884,2989.8660000000004,188,116.99299999999948,2531,2481.3999999999996,0,0.0,58.821747690443736,53.502638299334386,2.8471906709071635,2.0935500663086573,38.331061638649096,44.40381163435696,0.0,0.0
43,BR72T1,T,manual,en,5,19,16,pass,,0,7606,5716.0,2591,2169.62,5005,3540.46,10,5.92,0,0.0,34.06521167499343,37.95696291112666,65.80331317381015,61.939468159552135,0.1314751511964239,0.10356892932120364,0.0,0.0
44,BR72T2,T,manual,en,32,64,48,pass,,0,6264,5027.5,5971,4895.535714285714,282,123.83428571428658,11,8.129999999999999,0,0.0,95.32247765006386,97.37515095545925,4.501915708812261,2.463138452795357,0.1756066411238825,0.16171059174540028,0.0,0.0
45,BR72D1,D,manual,en,218,226,117,pass,,0,8853,5012.460000000002,6892,4146.513551587302,1950,857.8264484127002,11,8.12,0,0.0,77.84931661583644,82.72412251843008,22.026431718061673,17.1138811763625,0.12425166610188637,0.16199630520742303,0.0,0.0
46,BR72D2,D,manual,en,274,279,142,pass,,0,9133,5392.869999999993,7253,4538.372574814071,1869,846.6274251859217,11,7.87,0,0.0,79.41530712799737,84.15505240834801,20.464250520091973,15.699014164738307,0.12044235191065367,0.14593342691368438,0.0,0.0
47,BR72T3,T,manual,en,10,40,35,pass,,0,5961,4681.679999999999,5647,4432.53,303,241.65999999999948,11,7.49,0,0.0,94.73242744505956,94.67819244373815,5.083039758429794,5.161822251841209,0.18453279651065257,0.15998530442063535,0.0,0.0
48,BR72T4,T,manual,en,9,23,18,pass,,0,4935,3933.3199999999993,2653,2196.9599999999996,2271,1729.37,11,6.989999999999999,0,0.0,53.758865248226954,55.8551045935749,46.01823708206687,43.96718293960319,0.22289766970618036,0.17771246682192143,0.0,0.0
